id,external_id,message_preview,hash,published_at,created_at,source_id,source_name
173412,15310,"💎 #UB/USDT 💎
Signal Type: Regular (Long)
Leverage:...pot_Payment_bot

🚫 Don't forget to Secure profit 🚫",308299ef22645d5e4ddc0131ca1878ba,2026-02-01T05:40:43+00:00,2026-02-01T11:17:18.854660+00:00,226,t.me/crypto_futures_scalp
176144,15318,"⚡️⚡️#CYBER/USDT⚡️⚡️
Signal Type: Regular (Long)
Le..._exp 🍁

Join_vip: @Crypto_Futures_Spot_Payment_bot",9537b36bd1578b27d712e9ab0202702c,2026-02-03T11:10:22+00:00,2026-02-03T11:47:48.873453+00:00,226,t.me/crypto_futures_scalp
176132,15315,"💎 #BIRB/USDT 💎
Signal Type: Regular (Long)
Leverag...pot_Payment_bot

🚫 Don't forget to Secure profit 🚫",c06ec074b7a66e248a2456e49d8728e9,2026-02-03T07:25:10+00:00,2026-02-03T11:47:48.800890+00:00,226,t.me/crypto_futures_scalp
176127,15313,"💎 #BIRB/USDT 💎
Signal Type: Regular (Long)
Leverag...pot_Payment_bot

🚫 Don't forget to Secure profit 🚫",c06ec074b7a66e248a2456e49d8728e9,2026-02-03T06:55:32+00:00,2026-02-03T11:47:48.736213+00:00,226,t.me/crypto_futures_scalp
176110,15312,"⚡️⚡️#AUCTION/USDT⚡️⚡️
Signal Type: Regular (Long)
..._exp 🍁

Join_vip: @Crypto_Futures_Spot_Payment_bot",1383f18f4a6e214f55873aca97b3cb0d,2026-02-02T12:59:38+00:00,2026-02-03T11:47:48.310357+00:00,226,t.me/crypto_futures_scalp
180112,15332,"⚡️⚡️#BTC/USDT⚡️⚡️
Signal Type: Regular (Long)
Leve..._exp 🍁

Join_vip: @Crypto_Futures_Spot_Payment_bot",c80418579f21b9453a36b8c8c146f429,2026-02-05T07:05:17+00:00,2026-02-05T14:56:43.615005+00:00,226,t.me/crypto_futures_scalp
180114,15329,"⚡️⚡️#ENSO/USDT⚡️⚡️
Signal Type: Regular (Long)
Lev..._exp 🍁

Join_vip: @Crypto_Futures_Spot_Payment_bot",81bff646aa044440a035a3c726f79cb6,2026-02-05T06:28:40+00:00,2026-02-05T14:56:43.740211+00:00,226,t.me/crypto_futures_scalp
180129,15327,"⚡️⚡️#BTC/USDT⚡️⚡️
Exchanges: Binance Futures,Bybit...y signals, wait for Entry notification from Cornix",070b162c56a82581ea3092f6aebd100c,2026-02-05T03:09:16+00:00,2026-02-05T14:56:44.064197+00:00,226,t.me/crypto_futures_scalp
180149,15325,"⚡️⚡️#ETH/USDT⚡️⚡️
Exchanges: Binance Futures,Bybit...y signals, wait for Entry notification from Cornix",f38110d1fb25df6c67881dbaff098da9,2026-02-04T17:49:22+00:00,2026-02-05T14:56:44.339798+00:00,226,t.me/crypto_futures_scalp
180119,15323,"⚡️⚡️#CLO/USDT⚡️⚡️
Signal Type: Regular (Long)
Leve..._exp 🍁

Join_vip: @Crypto_Futures_Spot_Payment_bot",355320f2483958c0ecb9fe74b39899e8,2026-02-04T12:50:06+00:00,2026-02-05T14:56:43.847122+00:00,226,t.me/crypto_futures_scalp
180126,15322,"⚡️⚡️#OG/USDT⚡️⚡️
Signal Type: Regular (Long)
Lever..._exp 🍁

Join_vip: @Crypto_Futures_Spot_Payment_bot",6c43f0b7a6e4df69beacd4ae188aedd7,2026-02-04T08:46:40+00:00,2026-02-05T14:56:43.907265+00:00,226,t.me/crypto_futures_scalp
184008,15353,"💎 #BABY/USDT 💎
Signal Type: Regular (Long)
Leverag...pot_Payment_bot

🚫 Don't forget to Secure profit 🚫",e8cdd9262507f6de626b65ddccd5a1d8,2026-02-07T02:32:11+00:00,2026-02-07T15:12:14.608701+00:00,226,t.me/crypto_futures_scalp
183968,15350,"💎 #LYN/USDT 💎
Signal Type: Regular (Long)
Leverage...pot_Payment_bot

🚫 Don't forget to Secure profit 🚫",57edd9290cce475980a99cbf5be2bd90,2026-02-06T18:25:59+00:00,2026-02-07T15:12:13.621958+00:00,226,t.me/crypto_futures_scalp
184024,15347,"💎 #STBL/USDT 💎
Signal Type: Regular (Long)
Leverag...pot_Payment_bot

🚫 Don't forget to Secure profit 🚫",0b7f493a1aebf7e3eb6fc35d0a74db4c,2026-02-06T12:46:36+00:00,2026-02-07T15:12:14.749045+00:00,226,t.me/crypto_futures_scalp
183973,15344,"💎 #LYN/USDT 💎
Signal Type: Regular (Long)
Leverage...pot_Payment_bot

🚫 Don't forget to Secure profit 🚫",57edd9290cce475980a99cbf5be2bd90,2026-02-06T10:49:34+00:00,2026-02-07T15:12:13.754662+00:00,226,t.me/crypto_futures_scalp
184011,15342,"⚡️⚡️#THETA/USDT⚡️⚡️
Exchanges: Binance Futures,Byb...y signals, wait for Entry notification from Cornix",0b83d4307ff9573598aff284ff82087a,2026-02-06T03:47:49+00:00,2026-02-07T15:12:14.635341+00:00,226,t.me/crypto_futures_scalp
183978,15340,"⚡️⚡️#ETC/USDT⚡️⚡️
Exchanges: Binance Futures,Bybit...y signals, wait for Entry notification from Cornix",672a641734fcea2f762879de5be467a4,2026-02-06T03:47:25+00:00,2026-02-07T15:12:13.890077+00:00,226,t.me/crypto_futures_scalp
183979,15338,"⚡️⚡️#ETH/USDT⚡️⚡️
Exchanges: Binance Futures,Bybit...y signals, wait for Entry notification from Cornix",229c0a0626f0db1cb73c13eb842e7362,2026-02-06T03:46:56+00:00,2026-02-07T15:12:13.892996+00:00,226,t.me/crypto_futures_scalp
187513,15362,"⚡️⚡️#BERA/USDT⚡️⚡️
Signal Type: Regular (Long)
Lev..._exp 🍁

Join_vip: @Crypto_Futures_Spot_Payment_bot",65fc6413d9f3476139d02762a0e394af,2026-02-09T04:04:59+00:00,2026-02-09T20:02:42.721316+00:00,226,t.me/crypto_futures_scalp
187494,15360,"💎 #BEAT/USDT 💎
Signal Type: Regular (Long)
Leverag...pot_Payment_bot

🚫 Don't forget to Secure profit 🚫",e1070964adbd94412501ce00b3d2eb12,2026-02-08T18:04:20+00:00,2026-02-09T20:02:42.558583+00:00,226,t.me/crypto_futures_scalp
187502,15358,"⚡️⚡️#SIREN/USDT⚡️⚡️
Signal Type: Regular (Long)
Le..._exp 🍁

Join_vip: @Crypto_Futures_Spot_Payment_bot",b4f8b9e9fbf2415df463005cc437b201,2026-02-08T16:13:06+00:00,2026-02-09T20:02:42.634974+00:00,226,t.me/crypto_futures_scalp
187496,15356,"⚡️⚡️#SIREN/USDT⚡️⚡️
Signal Type: Regular (Long)
Le..._exp 🍁

Join_vip: @Crypto_Futures_Spot_Payment_bot",b4f8b9e9fbf2415df463005cc437b201,2026-02-08T12:44:29+00:00,2026-02-09T20:02:42.593747+00:00,226,t.me/crypto_futures_scalp
190906,15393,"⚡️⚡️#ALLO/USDT⚡️⚡️
Signal Type: Regular (Long)
Lev..._exp 🍁

Join_vip: @Crypto_Futures_Spot_Payment_bot",91a7294d3f5f68ee45344293fc002cb0,2026-02-11T23:32:44+00:00,2026-02-12T02:14:50.587975+00:00,226,t.me/crypto_futures_scalp
190909,15391,"⚡️⚡️#VANA/USDT⚡️⚡️
Signal Type: Regular (Long)
Lev..._exp 🍁

Join_vip: @Crypto_Futures_Spot_Payment_bot",0fc1a57d1fa894121f630c6433e95e2f,2026-02-11T23:31:55+00:00,2026-02-12T02:14:50.680324+00:00,226,t.me/crypto_futures_scalp
190921,15389,"⚡️⚡️#ALLO/USDT⚡️⚡️
Signal Type: Regular (Long)
Lev..._exp 🍁

Join_vip: @Crypto_Futures_Spot_Payment_bot",91a7294d3f5f68ee45344293fc002cb0,2026-02-11T15:11:11+00:00,2026-02-12T02:14:50.739161+00:00,226,t.me/crypto_futures_scalp
190904,15387,"⚡️⚡️#ALLO/USDT⚡️⚡️
Signal Type: Regular (Long)
Lev..._exp 🍁

Join_vip: @Crypto_Futures_Spot_Payment_bot",91a7294d3f5f68ee45344293fc002cb0,2026-02-11T10:53:33+00:00,2026-02-12T02:14:50.620393+00:00,226,t.me/crypto_futures_scalp
190925,15385,"⚡️⚡️#BERA/USDT⚡️⚡️
Signal Type: Regular (Long)
Lev..._exp 🍁

Join_vip: @Crypto_Futures_Spot_Payment_bot",65fc6413d9f3476139d02762a0e394af,2026-02-11T10:53:21+00:00,2026-02-12T02:14:50.759325+00:00,226,t.me/crypto_futures_scalp
190900,15381,"⚡️⚡️#ZRO/USDT⚡️⚡️
Signal Type: Regular (Long)
Leve..._exp 🍁

Join_vip: @Crypto_Futures_Spot_Payment_bot",8bee346ad7f6ee7cdda654431a455532,2026-02-11T03:36:41+00:00,2026-02-12T02:14:50.488673+00:00,226,t.me/crypto_futures_scalp
190908,15379,"💎 #BAS/USDT 💎
Signal Type: Regular (Long)
Leverage...pot_Payment_bot

🚫 Don't forget to Secure profit 🚫",fc87dd069936dfbfd05242af421b53b2,2026-02-11T03:36:09+00:00,2026-02-12T02:14:50.661155+00:00,226,t.me/crypto_futures_scalp
190905,15377,"💎 #PIPPIN/USDT 💎
Signal Type: Regular (Long)
Lever...pot_Payment_bot

🚫 Don't forget to Secure profit 🚫",7e9f35f672c843ec5c693d7533a42669,2026-02-11T03:35:54+00:00,2026-02-12T02:14:50.616975+00:00,226,t.me/crypto_futures_scalp
190892,15376,"⚡️⚡️#ZRO/USDT⚡️⚡️
Signal Type: Regular (Long)
Leve..._exp 🍁

Join_vip: @Crypto_Futures_Spot_Payment_bot",8bee346ad7f6ee7cdda654431a455532,2026-02-10T10:14:34+00:00,2026-02-12T02:14:50.355702+00:00,226,t.me/crypto_futures_scalp
190928,15373,"💎 #ZRO/USDT 💎
Signal Type: Regular (Long)
Leverage...pot_Payment_bot

🚫 Don't forget to Secure profit 🚫",f30e6a652b90204c1667ee537bded3e4,2026-02-10T09:26:28+00:00,2026-02-12T02:14:53.318330+00:00,226,t.me/crypto_futures_scalp
194373,15411,"⚡️⚡️#NIL/USDT⚡️⚡️
Signal Type: Regular (Long)
Leve..._exp 🍁

Join_vip: @Crypto_Futures_Spot_Payment_bot",5996497ff87de5006f0f0b0dd4b12c36,2026-02-13T00:51:54+00:00,2026-02-13T04:25:20.647550+00:00,226,t.me/crypto_futures_scalp
194375,15408,"⚡️⚡️#TAKE/USDT⚡️⚡️
Signal Type: Regular (Long)
Lev..._exp 🍁

Join_vip: @Crypto_Futures_Spot_Payment_bot",ab6d7097b3f4d332e6614f8ffb4fc7c5,2026-02-13T00:50:49+00:00,2026-02-13T04:25:20.675105+00:00,226,t.me/crypto_futures_scalp
194376,15406,"⚡️⚡️#DYM/USDT⚡️⚡️
Signal Type: Regular (Long)
Leve..._exp 🍁

Join_vip: @Crypto_Futures_Spot_Payment_bot",d354d1e9a1a239d51ffd6fb17f976638,2026-02-13T00:50:28+00:00,2026-02-13T04:25:20.691109+00:00,226,t.me/crypto_futures_scalp
194358,15404,"⚡️⚡️#RIVER/USDT⚡️⚡️
Signal Type: Regular (Long)
Le..._exp 🍁

Join_vip: @Crypto_Futures_Spot_Payment_bot",2e11c9ab3b7e20e0cf5198b076c77fe8,2026-02-13T00:50:14+00:00,2026-02-13T04:25:20.279183+00:00,226,t.me/crypto_futures_scalp
194383,15402,"⚡️⚡️#MUBARAK/USDT⚡️⚡️
Signal Type: Regular (Long)
..._exp 🍁

Join_vip: @Crypto_Futures_Spot_Payment_bot",6539b51aa9e6ccd8336839a1107870fb,2026-02-13T00:50:02+00:00,2026-02-13T04:25:20.755354+00:00,226,t.me/crypto_futures_scalp
194357,15400,"💎 #AUCTION/USDT 💎
Signal Type: Regular (Long)
Leve...pot_Payment_bot

🚫 Don't forget to Secure profit 🚫",51ef04477889bf758278afa4e8d8e938,2026-02-12T13:11:27+00:00,2026-02-13T04:25:20.261601+00:00,226,t.me/crypto_futures_scalp
